"ID"	"R_G"	"C_o"	"R_FVE"	"B_G"	"gene_copies"
"NC_000936.1_S3"	"0.634643758333207"	"0.0800762631077216"	"0.995143316380468"	"88"	"0.0838894184938036"
"NC_010429.1_S4"	"0.643539336801289"	"0.0883458646616541"	"0.809251461342462"	"123"	"0.115601503759398"
"NC_025708.1_S1"	"0.695827878844385"	"0.122321428571429"	"0.957977616382898"	"153"	"0.136607142857143"
"NC_027637.1_S2"	"0.731028114503"	"0.163685152057245"	"0.89433258085783"	"226"	"0.202146690518784"
"NC_039057.1_S1"	"0.539788910383753"	"0.0404896421845574"	"1.02038143495324"	"43"	"0.0404896421845574"
"S1081_ML_002_A"	"0.704412078356205"	"0.0818196694485354"	"0.853285327766443"	"616"	"0.100801832760596"
"S1082_ML_003_A"	"0.723474815642903"	"0.0874079915878023"	"0.956610348005303"	"729"	"0.095820189274448"
"S1083_ML_004_A"	"0.378524528862019"	"0.10357456782889"	"0.166514888037539"	"6641"	"0.972897743920305"
"S1084_ML_005_A"	"0.718351159190339"	"0.092827828805941"	"0.987771286387308"	"505"	"0.0986906390463162"
"S1085_ML_006_A"	"0.735870766205866"	"0.0955112721417069"	"0.916090678689842"	"1094"	"0.110104669887279"
"S1086_ML_007_A"	"0.692648380494046"	"0.0776089159067882"	"0.930065584109444"	"430"	"0.0871327254305978"
"S1087_MG_001_A"	"0.40626840393829"	"0.0731364275668073"	"0.174507821762236"	"1931"	"0.543178621659634"
"S1088_MG_002_A"	"0.675050833469878"	"0.0833685992382565"	"0.917901270782442"	"225"	"0.0952179432924249"
"S1089_MG_003_A"	"0.771402537966154"	"0.157687576875769"	"0.940503305880174"	"746"	"0.183517835178352"
"S1090_MG_004_A"	"0.674813795750789"	"0.0755051400212691"	"1.03822761038965"	"213"	"0.0755051400212691"
"S1091_MG_005_A"	"0.752145604788393"	"0.141073236584543"	"1.00743252136084"	"447"	"0.150860614242322"
"S1092_MG_006_A"	"0.686954505196013"	"0.0767581475128645"	"0.907876082657182"	"412"	"0.088336192109777"
"S1093_MG_007_A"	"0.665701498927394"	"0.0606060606060606"	"0.989243002474681"	"290"	"0.0632221495530848"
"S1094_MG_008_A"	"0.727994707488957"	"0.111675126903553"	"0.857136239022422"	"605"	"0.139593908629442"
"S1095_MG_009_A"	"0.759581106998097"	"0.145662440964454"	"0.915679271142713"	"697"	"0.173253790703455"
"S1096_MG_010_A"	"0.77574676013029"	"0.170967741935484"	"0.936969460092945"	"687"	"0.201466275659824"
"S1097_MG_011_A"	"0.707451545008933"	"0.104061666172547"	"0.894829263851008"	"417"	"0.123628817076786"
"S1098_MG_012_A"	"0.673918247000098"	"0.0745110214219187"	"0.923386722820191"	"271"	"0.0841353616889165"
"S1099_MG_013_A"	"0.668115495134908"	"0.0698393077873918"	"0.977017920721418"	"240"	"0.0741656365883807"
"S1100_MG_014_A"	"0.671183392167065"	"0.0725274725274725"	"0.953408556159974"	"252"	"0.0791208791208791"
"S1101_MG_015_A"	"0.758721290555759"	"0.164602346805737"	"0.817267586553837"	"690"	"0.22490221642764"
"S1102_MG_016_A"	"0.686829138780033"	"0.0832757429163787"	"1.01400668194354"	"248"	"0.0856945404284727"
"S1103_MG_017_A"	"0.759164900376012"	"0.158477508650519"	"0.934577683088537"	"537"	"0.185813148788927"
"S1104_MG_018_A"	"0.696675170960249"	"0.0920379839298758"	"1.00493051330216"	"263"	"0.0960555149744339"
"S1105_MG_019_A"	"0.738132856114585"	"0.139777218828602"	"0.875632354032764"	"484"	"0.173913043478261"
"S1106_MG_020_A"	"0.648526602422331"	"0.0662721893491124"	"0.904022839884654"	"193"	"0.0761341222879684"
"S1107_MG_021_A"	"0.690701277392322"	"0.0916092419943251"	"0.972789061350093"	"244"	"0.0989055533036076"
"S1108_MG_022_A"	"0.761155558940852"	"0.159667194928685"	"0.983754781692761"	"447"	"0.177099841521395"
"S1109_MG_023_A"	"0.588261279626536"	"0.041913632514818"	"0.946348681738768"	"107"	"0.0453005927180356"
"S1110_MG_024_A"	"0.643141186030064"	"0.0648854961832061"	"0.922372009667722"	"172"	"0.0729431721798134"
"S1111_MG_025_A"	"0.665515069567542"	"0.0607650273224044"	"0.979512253756922"	"293"	"0.0640437158469945"
"S1112_MG_026_A"	"0.628915860249217"	"0.0593182824258521"	"0.900125971207256"	"154"	"0.0681717574147853"
"S1113_MG_027_A"	"0.608505163707232"	"0.0512820512820513"	"0.900891473092582"	"128"	"0.0586080586080586"
"S1114_MG_028_A"	"0.618602355424587"	"0.0634842519685039"	"0.79100820231523"	"170"	"0.0836614173228346"
"S1115_MG_029_A"	"0.64965030721687"	"0.060376213592233"	"0.93919818526114"	"219"	"0.0664441747572816"
"S1116_MG_030_A"	"0.75345320750385"	"0.144461305007587"	"0.933459541515139"	"554"	"0.168133535660091"
"S1117_MG_031_A"	"0.713451264972737"	"0.100706171323304"	"0.98839760020962"	"350"	"0.107460853546208"
"S1118_MG_032_A"	"0.774143196949246"	"0.170805572380376"	"0.92386601241424"	"675"	"0.204421562689279"
"S1119_MG_033_A"	"0.653635305045138"	"0.064416227934345"	"0.902898287899797"	"239"	"0.0740167234437906"
"S1120_MG_034_A"	"0.634823024023603"	"0.0538976857490865"	"0.916668231489385"	"199"	"0.0605968331303289"
"S1121_MG_035_A"	"0.733311591870832"	"0.122986369268897"	"0.959061791618584"	"443"	"0.13723667905824"
"S1122_MG_036_A"	"0.666695377533246"	"0.126332288401254"	"0.665084632107242"	"672"	"0.210658307210031"
"S1123_MG_037_A"	"0.641142135873119"	"0.0635733654715276"	"0.802296983959291"	"274"	"0.0825549864416993"
"S1124_MG_038_A"	"0.68274686363398"	"0.0799880167765129"	"0.877621519673876"	"319"	"0.0955662073097663"
"S1125_MG_039_A"	"0.661093969269071"	"0.066301703163017"	"0.941887444138632"	"240"	"0.072992700729927"
"S1126_MG_040_A"	"0.743876780302817"	"0.1318347509113"	"0.92870980420976"	"504"	"0.153098420413123"
"S1127_MG_041_A"	"0.706952118499995"	"0.0966842268360707"	"0.956177577689506"	"344"	"0.106600557793616"
"S1128_MG_042_A"	"0.686957719481596"	"0.0809987819732034"	"0.981010322802363"	"283"	"0.0861753958587089"
"S1129_MG_043_A"	"0.660112732215347"	"0.0695787831513261"	"0.8521330386703"	"273"	"0.0851794071762871"
"S1130_MG_044_A"	"0.71277176842813"	"0.100760456273764"	"0.997702576482767"	"336"	"0.106463878326996"
"S1131_MG_045_A"	"0.754960862520324"	"0.19650109340831"	"0.785908854068696"	"921"	"0.287722586691659"
"S1132_MG_046_A"	"0.690598707372798"	"0.0841463414634146"	"0.984679003883708"	"293"	"0.0893292682926829"
"S1133_MG_047_A"	"0.722990814398256"	"0.114814814814815"	"0.921788848025768"	"431"	"0.133024691358025"
"S1134_MG_048_A"	"0.484317927398796"	"0.0867807153965785"	"0.305818102754612"	"1073"	"0.333748055987558"
"S1138_MG_049_A"	"0.71048810376601"	"0.116781157998037"	"0.918918665660595"	"277"	"0.135917566241413"
"S1139_MG_050_A"	"0.57895563065042"	"0.0415860735009671"	"0.916787238865112"	"96"	"0.04642166344294"
"S1140_MG_051_A"	"0.693862372179989"	"0.100447538538041"	"0.961057548964084"	"222"	"0.110392839383391"
"S1141_MG_052_A"	"0.644735065422328"	"0.0681021532298448"	"0.998990751620211"	"141"	"0.0706059088632949"
"S1142_MG_053_A"	"0.647908144933275"	"0.081165452653486"	"0.737799406795231"	"224"	"0.116545265348595"
"S1143_MG_054_A"	"0.736315099505338"	"0.142622950819672"	"0.973194141838347"	"290"	"0.158469945355191"
"S1144_MG_055_A"	"0.579849458500726"	"0.044708545557442"	"0.920267085469377"	"88"	"0.0498019241652518"
"S1145_MG_056_A"	"0.60213676835084"	"0.0511363636363636"	"1.02578608296226"	"90"	"0.0511363636363636"
"S1146_MG_057_A"	"0.609884090796228"	"0.0552791597567717"	"0.937010585379953"	"110"	"0.0608070757324489"
"S1147_MG_058_A"	"0.652646685310266"	"0.0793465577596266"	"0.917690506165268"	"155"	"0.0904317386231038"
"S1148_MG_059_A"	"0.627856856569674"	"0.0668587896253602"	"0.893122132744313"	"135"	"0.0778097982708934"
"S1149_MG_060_A"	"0.653603706713643"	"0.0835952231301069"	"0.911748471805533"	"153"	"0.0961659333752357"
"S1150_MG_061_A"	"0.64440472106537"	"0.0729232720355105"	"1.03690474704665"	"115"	"0.0729232720355105"
"S1151_MG_062_A"	"0.59711891690154"	"0.0559951308581862"	"0.814654613707034"	"117"	"0.0712111990261716"
"S1152_MG_063_A"	"0.707550505801008"	"0.133971291866029"	"0.908765477528451"	"200"	"0.159489633173844"
"S1153_MG_064_A"	"0.506639821764268"	"0.0313620071684588"	"1.01576296686509"	"35"	"0.0313620071684588"
"S1154_MG_065_A"	"0.562560874143768"	"0.0492700729927007"	"0.843064089189896"	"66"	"0.0602189781021898"
