"ID"	"R_G"	"C_o"	"R_FVE"	"B_G"	"gene_copies"
"NC_000936.1_S3"	"0.603865988505259"	"0.0627885503231764"	"1.03172278708107"	"68"	"0.0627885503231764"
"NC_010429.1_S4"	"0.627577227205905"	"0.0756901157613535"	"0.933115419095089"	"95"	"0.0845948352626892"
"NC_025708.1_S1"	"0.638764589775103"	"0.080033698399326"	"0.945368647431994"	"105"	"0.088458298230834"
"NC_027637.1_S2"	"0.608620807079944"	"0.0637213254035684"	"0.99375100045223"	"78"	"0.0662701784197111"
"NC_039057.1_S1"	"0.643779765139492"	"0.0869565217391304"	"0.891069054538208"	"111"	"0.10268270120259"
"S1081_ML_002_A"	"0.705503768322028"	"0.0785658612626656"	"0.922527613334679"	"571"	"0.0890101325019486"
"S1082_ML_003_A"	"0.527548385098092"	"0.0784678319077724"	"0.451254493633539"	"1541"	"0.191025164249411"
"S1083_ML_004_A"	"0.741727812424475"	"0.105039034776437"	"0.961507370754786"	"815"	"0.115684882895671"
"S1084_ML_005_A"	"0.706241158083704"	"0.0827560381950946"	"0.955226018258362"	"484"	"0.090619734132185"
"S1085_ML_006_A"	"0.712004226255858"	"0.10502589679647"	"0.808902179767705"	"1450"	"0.139075388451947"
"S1086_ML_007_A"	"0.70013295704227"	"0.0795990566037736"	"0.965028015140268"	"438"	"0.0860849056603774"
"S1087_MG_001_A"	"0.505381732090145"	"0.0751571467614102"	"0.342659796414954"	"906"	"0.24760863623941"
"S1088_MG_002_A"	"0.68513465666238"	"0.105091649694501"	"0.788840243802035"	"351"	"0.142973523421589"
"S1089_MG_003_A"	"0.525773242988689"	"0.126151665485471"	"0.347240601181841"	"1911"	"0.451452870304748"
"S1090_MG_004_A"	"0.690367897761535"	"0.0845022237427301"	"1.04284609321745"	"247"	"0.0845022237427301"
"S1091_MG_005_A"	"0.763470202411912"	"0.161445012787724"	"0.901851047308596"	"617"	"0.197250639386189"
"S1092_MG_006_A"	"0.706616843841287"	"0.089621687234473"	"0.90411746818037"	"516"	"0.104390046530447"
"S1093_MG_007_A"	"0.68990720487475"	"0.0769872731066138"	"0.866444797847354"	"446"	"0.0930523680367202"
"S1094_MG_008_A"	"0.718671363971819"	"0.0996655518394649"	"0.89421024448397"	"530"	"0.118171683389075"
"S1095_MG_009_A"	"0.580272538801517"	"0.102240228789323"	"0.438822170017251"	"1113"	"0.265252621544328"
"S1096_MG_010_A"	"0.745069191854166"	"0.161910144108505"	"0.773651055380063"	"831"	"0.234812093811811"
"S1097_MG_011_A"	"0.711519308363156"	"0.102858744394619"	"0.869879677538122"	"449"	"0.125840807174888"
"S1098_MG_012_A"	"0.620776692127384"	"0.0468148148148148"	"0.969708222827703"	"167"	"0.0494814814814815"
"S1099_MG_013_A"	"0.686433273825786"	"0.0833333333333333"	"0.901236042955599"	"326"	"0.0970238095238095"
"S1100_MG_014_A"	"0.659963112578749"	"0.064721969006381"	"0.987883373612115"	"223"	"0.0677605591005773"
"S1101_MG_015_A"	"0.758546942339731"	"0.155409631019387"	"0.934012305846827"	"582"	"0.181988742964353"
"S1102_MG_016_A"	"0.67557524929896"	"0.0761404660321628"	"0.959229855828898"	"252"	"0.0827042993107975"
"S1103_MG_017_A"	"0.743210335575975"	"0.138861138861139"	"0.905356380036611"	"500"	"0.166500166500166"
"S1104_MG_018_A"	"0.612775062944506"	"0.0461483848065318"	"1.02325165888929"	"130"	"0.0461483848065318"
"S1105_MG_019_A"	"0.674820943171772"	"0.0826989619377163"	"0.860538825114294"	"292"	"0.101038062283737"
"S1106_MG_020_A"	"0.678879792277016"	"0.0831149382253838"	"0.916231772402305"	"254"	"0.0950954698614751"
"S1107_MG_021_A"	"0.657616041052507"	"0.0692246835443038"	"1.0018761648758"	"181"	"0.0715981012658228"
"S1108_MG_022_A"	"0.729431331504634"	"0.126384116074838"	"0.902754587132709"	"395"	"0.1508209240168"
"S1109_MG_023_A"	"0.582167652804992"	"0.0391304347826087"	"0.919706989862302"	"110"	"0.0434782608695652"
"S1110_MG_024_A"	"0.560531668675389"	"0.0322061191626409"	"1.01618949426307"	"80"	"0.0322061191626409"
"S1111_MG_025_A"	"0.642092893509042"	"0.0502933780385583"	"0.90773850729383"	"272"	"0.0569991617770327"
"S1112_MG_026_A"	"0.68141472852358"	"0.0841793570219966"	"1.04268012246053"	"199"	"0.0841793570219966"
"S1113_MG_027_A"	"0.69771882267899"	"0.0978499341816586"	"1.01511929875015"	"231"	"0.101360245721808"
"S1114_MG_028_A"	"0.648053201907461"	"0.0753098188751192"	"0.812774849309178"	"204"	"0.0972354623450906"
"S1115_MG_029_A"	"0.626388451711771"	"0.0643549808992066"	"0.702417513342719"	"327"	"0.0960916838084044"
"S1116_MG_030_A"	"0.73365512797726"	"0.121274108708358"	"0.909022450169472"	"490"	"0.143191116306254"
"S1117_MG_031_A"	"0.674609597582336"	"0.072802604320805"	"0.968693439104493"	"264"	"0.0781296241491566"
"S1118_MG_032_A"	"0.770657049814121"	"0.169026548672566"	"0.892244762601355"	"712"	"0.210029498525074"
"S1119_MG_033_A"	"0.563059159782051"	"0.0287237192774652"	"1.01443061303075"	"97"	"0.0287237192774652"
"S1120_MG_034_A"	"0.651412113066304"	"0.0587026709715292"	"1.02963848595908"	"200"	"0.0587026709715292"
"S1121_MG_035_A"	"0.738713196997603"	"0.12562962962963"	"0.953182849199104"	"477"	"0.141333333333333"
"S1122_MG_036_A"	"0.736500800983029"	"0.125338142470694"	"0.891631685669861"	"504"	"0.151487826871055"
"S1123_MG_037_A"	"0.676906175112562"	"0.0724805082298585"	"1.01334215979973"	"257"	"0.0742131100202137"
"S1124_MG_038_A"	"0.668874809048586"	"0.0680717744232412"	"0.990439772755358"	"250"	"0.0712047849615494"
"S1125_MG_039_A"	"0.67808262481783"	"0.080367734282325"	"0.86705473512936"	"328"	"0.0972716488730724"
"S1126_MG_040_A"	"0.714577270527171"	"0.108162676665705"	"0.806881204027603"	"499"	"0.143928468416498"
"S1127_MG_041_A"	"0.705725661763071"	"0.0987764846314533"	"0.855750364959961"	"411"	"0.122649955237243"
"S1128_MG_042_A"	"0.693408298938127"	"0.0838896952104499"	"0.990104675312142"	"305"	"0.0885341074020319"
"S1129_MG_043_A"	"0.671970246158049"	"0.0828562820126544"	"0.823410287868995"	"352"	"0.106056040976198"
"S1130_MG_044_A"	"0.682532878660617"	"0.0800121691512017"	"0.89176548497699"	"309"	"0.0940066930331609"
"S1131_MG_045_A"	"0.76652021155045"	"0.156594224471569"	"0.951503280548922"	"604"	"0.179815421256326"
"S1132_MG_046_A"	"0.684350292404933"	"0.0976183475448398"	"0.737334675201773"	"483"	"0.142017053807704"
"S1133_MG_047_A"	"0.722778103551334"	"0.107954545454545"	"0.987834706481336"	"387"	"0.11572966507177"
"S1134_MG_048_A"	"0.720877852811444"	"0.106710020691694"	"0.963718218239486"	"397"	"0.117351463198345"
"S1138_MG_049_A"	"0.795922844607084"	"0.230588235294118"	"0.918884212963465"	"614"	"0.288941176470588"
"S1139_MG_050_A"	"0.65774546873463"	"0.0731930466605673"	"0.989446186505733"	"168"	"0.0768526989935956"
"S1140_MG_051_A"	"0.658787215443818"	"0.0728876508820799"	"1.03688650371717"	"157"	"0.0728876508820799"
"S1141_MG_052_A"	"0.644699969570636"	"0.0675225867807893"	"0.96837848239788"	"152"	"0.0722776985259154"
"S1142_MG_053_A"	"0.7058970556106"	"0.12134944612286"	"0.857596499417214"	"303"	"0.152567975830816"
"S1143_MG_054_A"	"0.641569468493418"	"0.122291021671827"	"0.586704240176517"	"453"	"0.23374613003096"
"S1144_MG_055_A"	"0.637987418157619"	"0.0664126292868808"	"1.00958287688694"	"125"	"0.0680457267283615"
"S1145_MG_056_A"	"0.67129421341367"	"0.0877674163466813"	"0.938456496804547"	"179"	"0.0981897970378497"
"S1146_MG_057_A"	"0.38506059010947"	"0.0534188034188034"	"0.0989084938578954"	"1454"	"0.776709401709402"
"S1147_MG_058_A"	"0.647973249838575"	"0.0719546742209632"	"1.03640875614602"	"127"	"0.0719546742209632"
"S1148_MG_059_A"	"0.629523842542997"	"0.0646430578976953"	"0.931146587388999"	"128"	"0.0719505340078696"
"S1149_MG_060_A"	"0.609623633374192"	"0.0570570570570571"	"0.933590262816496"	"105"	"0.0630630630630631"
